SETTLEMENTDATE,RRP,Year,Quarter,RRP.1,Term,IndexTerm,Peak_OffPeak,Business,Evening_Peak,Solar_Period,Morning_Peak
6/01/2021 12:30,40.81,2021,1,40.81,Q1_21,21_Q1,Peak,Business Day,0,1,0
6/01/2021 13:00,41.05,2021,1,41.05,Q1_21,21_Q1,Peak,Business Day,0,1,0
6/01/2021 13:30,44.13,2021,1,44.13,Q1_21,21_Q1,Peak,Business Day,0,1,0
6/01/2021 14:00,44.75,2021,1,44.75,Q1_21,21_Q1,Peak,Business Day,0,1,0
6/01/2021 14:30,47.62,2021,1,47.62,Q1_21,21_Q1,Peak,Business Day,0,1,0
6/01/2021 15:00,43.99,2021,1,43.99,Q1_21,21_Q1,Peak,Business Day,0,1,0
6/01/2021 15:30,50.83,2021,1,50.83,Q1_21,21_Q1,Peak,Business Day,0,1,0
6/01/2021 16:00,65.93,2021,1,65.93,Q1_21,21_Q1,Peak,Business Day,0,1,0
6/01/2021 16:30,172.49,2021,1,172.49,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 17:00,90.86,2021,1,90.86,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 17:30,48.27,2021,1,48.27,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 18:00,43.59,2021,1,43.59,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 18:30,41.2,2021,1,41.2,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 19:00,53.45,2021,1,53.45,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 19:30,61.68,2021,1,61.68,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 20:00,171.94,2021,1,171.94,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 20:30,50.6,2021,1,50.6,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 21:00,43.01,2021,1,43.01,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 21:30,36.92,2021,1,36.92,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 22:00,32.65,2021,1,32.65,Q1_21,21_Q1,Peak,Business Day,1,0,0
6/01/2021 22:30,36.29,2021,1,36.29,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
6/01/2021 23:00,35.01,2021,1,35.01,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
6/01/2021 23:30,35.4,2021,1,35.4,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 0:00,35.5,2021,1,35.5,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 0:30,38.44,2021,1,38.44,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 1:00,38.8,2021,1,38.8,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 1:30,35.76,2021,1,35.76,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 2:00,35.85,2021,1,35.85,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 2:30,35.81,2021,1,35.81,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 3:00,35.4,2021,1,35.4,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 3:30,35.35,2021,1,35.35,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 4:00,35.85,2021,1,35.85,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 4:30,32.67,2021,1,32.67,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 5:00,32.68,2021,1,32.68,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 5:30,33.48,2021,1,33.48,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 6:00,36.16,2021,1,36.16,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 6:30,32.64,2021,1,32.64,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 7:00,36.77,2021,1,36.77,Q1_21,21_Q1,OffPeak,Business Day,0,0,1
7/01/2021 7:30,36.69,2021,1,36.69,Q1_21,21_Q1,OffPeak,Business Day,0,0,1
7/01/2021 8:00,39.53,2021,1,39.53,Q1_21,21_Q1,Peak,Business Day,0,0,1
7/01/2021 8:30,43.2,2021,1,43.2,Q1_21,21_Q1,Peak,Business Day,0,0,1
7/01/2021 9:00,36.42,2021,1,36.42,Q1_21,21_Q1,Peak,Business Day,0,0,1
7/01/2021 9:30,36.75,2021,1,36.75,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 10:00,37.06,2021,1,37.06,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 10:30,38.65,2021,1,38.65,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 11:00,36.04,2021,1,36.04,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 11:30,37.56,2021,1,37.56,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 12:00,34.96,2021,1,34.96,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 12:30,36.85,2021,1,36.85,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 13:00,37.5,2021,1,37.5,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 13:30,36.4,2021,1,36.4,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 14:00,34.99,2021,1,34.99,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 14:30,33.34,2021,1,33.34,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 15:00,34.51,2021,1,34.51,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 15:30,36.51,2021,1,36.51,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 16:00,35.74,2021,1,35.74,Q1_21,21_Q1,Peak,Business Day,0,1,0
7/01/2021 16:30,32.34,2021,1,32.34,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 17:00,29.07,2021,1,29.07,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 17:30,31.28,2021,1,31.28,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 18:00,35.92,2021,1,35.92,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 18:30,34.61,2021,1,34.61,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 19:00,34.85,2021,1,34.85,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 19:30,35.26,2021,1,35.26,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 20:00,36.9,2021,1,36.9,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 20:30,36.21,2021,1,36.21,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 21:00,32.8,2021,1,32.8,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 21:30,32.07,2021,1,32.07,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 22:00,31.16,2021,1,31.16,Q1_21,21_Q1,Peak,Business Day,1,0,0
7/01/2021 22:30,34.48,2021,1,34.48,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 23:00,34.36,2021,1,34.36,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
7/01/2021 23:30,34.17,2021,1,34.17,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 0:00,32.5,2021,1,32.5,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 0:30,34.34,2021,1,34.34,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 1:00,33.29,2021,1,33.29,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 1:30,29.39,2021,1,29.39,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 2:00,26.53,2021,1,26.53,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 2:30,28.43,2021,1,28.43,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 3:00,29.25,2021,1,29.25,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 3:30,28.22,2021,1,28.22,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 4:00,28.46,2021,1,28.46,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 4:30,30.28,2021,1,30.28,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 5:00,31.73,2021,1,31.73,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 5:30,32.13,2021,1,32.13,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 6:00,31.62,2021,1,31.62,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 6:30,30.79,2021,1,30.79,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 7:00,32.95,2021,1,32.95,Q1_21,21_Q1,OffPeak,Business Day,0,0,1
8/01/2021 7:30,33.98,2021,1,33.98,Q1_21,21_Q1,OffPeak,Business Day,0,0,1
8/01/2021 8:00,33.46,2021,1,33.46,Q1_21,21_Q1,Peak,Business Day,0,0,1
8/01/2021 8:30,33.86,2021,1,33.86,Q1_21,21_Q1,Peak,Business Day,0,0,1
8/01/2021 9:00,32.73,2021,1,32.73,Q1_21,21_Q1,Peak,Business Day,0,0,1
8/01/2021 9:30,33.7,2021,1,33.7,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 10:00,32.77,2021,1,32.77,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 10:30,30.49,2021,1,30.49,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 11:00,31.33,2021,1,31.33,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 11:30,32.37,2021,1,32.37,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 12:00,31.91,2021,1,31.91,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 12:30,32.65,2021,1,32.65,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 13:00,32.89,2021,1,32.89,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 13:30,32.6,2021,1,32.6,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 14:00,33.16,2021,1,33.16,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 14:30,35.88,2021,1,35.88,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 15:00,35.49,2021,1,35.49,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 15:30,35.02,2021,1,35.02,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 16:00,35.27,2021,1,35.27,Q1_21,21_Q1,Peak,Business Day,0,1,0
8/01/2021 16:30,35.85,2021,1,35.85,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 17:00,36.42,2021,1,36.42,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 17:30,38.56,2021,1,38.56,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 18:00,40.87,2021,1,40.87,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 18:30,42.14,2021,1,42.14,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 19:00,51.42,2021,1,51.42,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 19:30,51.42,2021,1,51.42,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 20:00,41.33,2021,1,41.33,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 20:30,35.61,2021,1,35.61,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 21:00,33.49,2021,1,33.49,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 21:30,33.33,2021,1,33.33,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 22:00,32.38,2021,1,32.38,Q1_21,21_Q1,Peak,Business Day,1,0,0
8/01/2021 22:30,34.25,2021,1,34.25,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 23:00,34.36,2021,1,34.36,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
8/01/2021 23:30,34.76,2021,1,34.76,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
9/01/2021 0:00,33.03,2021,1,33.03,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 0:30,32.85,2021,1,32.85,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 1:00,34.14,2021,1,34.14,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 1:30,32.82,2021,1,32.82,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 2:00,32.08,2021,1,32.08,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 2:30,31.47,2021,1,31.47,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 3:00,31.46,2021,1,31.46,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 3:30,31.85,2021,1,31.85,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 4:00,31.84,2021,1,31.84,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 4:30,30.76,2021,1,30.76,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 5:00,30.33,2021,1,30.33,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 5:30,30.94,2021,1,30.94,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 6:00,30.76,2021,1,30.76,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 6:30,30.14,2021,1,30.14,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 7:00,28.13,2021,1,28.13,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,1
9/01/2021 7:30,27.89,2021,1,27.89,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,1
9/01/2021 8:00,29.49,2021,1,29.49,Q1_21,21_Q1,Peak,Non-business Day,0,0,1
9/01/2021 8:30,30.04,2021,1,30.04,Q1_21,21_Q1,Peak,Non-business Day,0,0,1
9/01/2021 9:00,30.61,2021,1,30.61,Q1_21,21_Q1,Peak,Non-business Day,0,0,1
9/01/2021 9:30,30.75,2021,1,30.75,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 10:00,27.22,2021,1,27.22,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 10:30,28.36,2021,1,28.36,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 11:00,26.8,2021,1,26.8,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 11:30,30.16,2021,1,30.16,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 12:00,30.06,2021,1,30.06,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 12:30,30.5,2021,1,30.5,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 13:00,30.32,2021,1,30.32,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 13:30,30.04,2021,1,30.04,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 14:00,30.21,2021,1,30.21,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 14:30,32.62,2021,1,32.62,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 15:00,30.69,2021,1,30.69,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 15:30,31.97,2021,1,31.97,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 16:00,33.39,2021,1,33.39,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
9/01/2021 16:30,36.02,2021,1,36.02,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 17:00,36.92,2021,1,36.92,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 17:30,41.46,2021,1,41.46,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 18:00,48.73,2021,1,48.73,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 18:30,43.93,2021,1,43.93,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 19:00,52.75,2021,1,52.75,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 19:30,58.46,2021,1,58.46,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 20:00,45.51,2021,1,45.51,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 20:30,39.58,2021,1,39.58,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 21:00,41.51,2021,1,41.51,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 21:30,35.53,2021,1,35.53,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 22:00,35.16,2021,1,35.16,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
9/01/2021 22:30,36.54,2021,1,36.54,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 23:00,34.73,2021,1,34.73,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
9/01/2021 23:30,34.27,2021,1,34.27,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 0:00,33.12,2021,1,33.12,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 0:30,42.23,2021,1,42.23,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 1:00,42.81,2021,1,42.81,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 1:30,36.45,2021,1,36.45,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 2:00,34.56,2021,1,34.56,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 2:30,34.44,2021,1,34.44,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 3:00,34.38,2021,1,34.38,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 3:30,34,2021,1,34,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 4:00,32.91,2021,1,32.91,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 4:30,33.29,2021,1,33.29,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 5:00,33.59,2021,1,33.59,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 5:30,33.14,2021,1,33.14,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 6:00,29.64,2021,1,29.64,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 6:30,26.17,2021,1,26.17,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 7:00,25.84,2021,1,25.84,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,1
10/01/2021 7:30,23.21,2021,1,23.21,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,1
10/01/2021 8:00,22.39,2021,1,22.39,Q1_21,21_Q1,Peak,Non-business Day,0,0,1
10/01/2021 8:30,22.49,2021,1,22.49,Q1_21,21_Q1,Peak,Non-business Day,0,0,1
10/01/2021 9:00,22.74,2021,1,22.74,Q1_21,21_Q1,Peak,Non-business Day,0,0,1
10/01/2021 9:30,24.72,2021,1,24.72,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 10:00,21.4,2021,1,21.4,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 10:30,25.26,2021,1,25.26,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 11:00,14.29,2021,1,14.29,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 11:30,16.81,2021,1,16.81,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 12:00,23.02,2021,1,23.02,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 12:30,23.47,2021,1,23.47,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 13:00,28.35,2021,1,28.35,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 13:30,26.52,2021,1,26.52,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 14:00,26.58,2021,1,26.58,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 14:30,29.5,2021,1,29.5,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 15:00,28.47,2021,1,28.47,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 15:30,28.73,2021,1,28.73,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 16:00,30.08,2021,1,30.08,Q1_21,21_Q1,Peak,Non-business Day,0,1,0
10/01/2021 16:30,30.6,2021,1,30.6,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 17:00,31.14,2021,1,31.14,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 17:30,40.1,2021,1,40.1,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 18:00,44.81,2021,1,44.81,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 18:30,65.25,2021,1,65.25,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 19:00,80.8,2021,1,80.8,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 19:30,65.01,2021,1,65.01,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 20:00,50.07,2021,1,50.07,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 20:30,44.46,2021,1,44.46,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 21:00,43.64,2021,1,43.64,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 21:30,38.05,2021,1,38.05,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 22:00,34.97,2021,1,34.97,Q1_21,21_Q1,Peak,Non-business Day,1,0,0
10/01/2021 22:30,35.81,2021,1,35.81,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 23:00,34.29,2021,1,34.29,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
10/01/2021 23:30,33.3,2021,1,33.3,Q1_21,21_Q1,OffPeak,Non-business Day,0,0,0
11/01/2021 0:00,30.98,2021,1,30.98,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 0:30,35.07,2021,1,35.07,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 1:00,31.17,2021,1,31.17,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 1:30,31.02,2021,1,31.02,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 2:00,29.95,2021,1,29.95,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 2:30,30.17,2021,1,30.17,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 3:00,25.85,2021,1,25.85,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 3:30,27.64,2021,1,27.64,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 4:00,26.51,2021,1,26.51,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 4:30,29.38,2021,1,29.38,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 5:00,30.15,2021,1,30.15,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 5:30,32.1,2021,1,32.1,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 6:00,31.41,2021,1,31.41,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 6:30,30.21,2021,1,30.21,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 7:00,30.14,2021,1,30.14,Q1_21,21_Q1,OffPeak,Business Day,0,0,1
11/01/2021 7:30,29.1,2021,1,29.1,Q1_21,21_Q1,OffPeak,Business Day,0,0,1
11/01/2021 8:00,28.45,2021,1,28.45,Q1_21,21_Q1,Peak,Business Day,0,0,1
11/01/2021 8:30,29.01,2021,1,29.01,Q1_21,21_Q1,Peak,Business Day,0,0,1
11/01/2021 9:00,27.94,2021,1,27.94,Q1_21,21_Q1,Peak,Business Day,0,0,1
11/01/2021 9:30,29.28,2021,1,29.28,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 10:00,29.15,2021,1,29.15,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 10:30,29.94,2021,1,29.94,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 11:00,30.18,2021,1,30.18,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 11:30,30.33,2021,1,30.33,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 12:00,30.71,2021,1,30.71,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 12:30,31.73,2021,1,31.73,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 13:00,31.31,2021,1,31.31,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 13:30,34.48,2021,1,34.48,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 14:00,33.85,2021,1,33.85,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 14:30,38.53,2021,1,38.53,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 15:00,35.56,2021,1,35.56,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 15:30,37.87,2021,1,37.87,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 16:00,39.7,2021,1,39.7,Q1_21,21_Q1,Peak,Business Day,0,1,0
11/01/2021 16:30,38.7,2021,1,38.7,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 17:00,47.55,2021,1,47.55,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 17:30,51.08,2021,1,51.08,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 18:00,54.82,2021,1,54.82,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 18:30,55.63,2021,1,55.63,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 19:00,50.41,2021,1,50.41,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 19:30,46.74,2021,1,46.74,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 20:00,45.34,2021,1,45.34,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 20:30,44.19,2021,1,44.19,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 21:00,35.23,2021,1,35.23,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 21:30,35.64,2021,1,35.64,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 22:00,32.06,2021,1,32.06,Q1_21,21_Q1,Peak,Business Day,1,0,0
11/01/2021 22:30,35.22,2021,1,35.22,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 23:00,36.7,2021,1,36.7,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
11/01/2021 23:30,34.22,2021,1,34.22,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
12/01/2021 0:00,30.97,2021,1,30.97,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
12/01/2021 0:30,32.92,2021,1,32.92,Q1_21,21_Q1,OffPeak,Business Day,0,0,0
